"","exon","WT1","WT2","WT3","WT+M1","WT+M2","WT+M2","KO-0-1","KO-0-2","KO-1-1","KO-1-2","KO-2-1","KO-2-2","KO-3-1","KO-3-2","KO-4-1","KO-4-2"
"191","chr1:116384014-116384124",0,0,0,0,0,0,0,0,0.411703239289446,0,0,0,0.658333333333333,0,0,0
"192","chr1:116384783-116386144",0.565789473684211,0,0.547826086956522,0.53024453024453,0.536585365853659,0.576146788990826,0.538461538461538,0.580762250453721,0.322884012539185,0,0,0,0,0,0,0
"193","chr1:116417359-116418727",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"194","chr1:11650466-11650834",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"195","chr1:116544311-116544604",0.753424657534247,0,1,0,0.772727272727273,1,1,1,1,0,0,0.766666666666667,0,1,1,1
"196","chr1:11654857-11654952",0,0.0787878787878788,0,0,0,0,0,0,0,0.11,1,0.513513513513513,0,0,0,0
"197","chr1:11655328-11655699",0,0,0.120300751879699,0.104347826086957,0,0,0,0,0,0.13,0,0.486486486486487,0,0,0,0
"198","chr1:11655806-11656100",1,0.921212121212121,0.879699248120301,0.895652173913044,1,1,1,1,1,0.76,0,0,1,1,1,1
"199","chr1:116570903-116571039",0.246575342465753,1,0,1,0.227272727272727,0,0,0,0,1,0,0.233333333333333,1,0,0,0
"200","chr1:116603624-116604025",0,0,0,0.390934844192635,0,0,0,0,0,0,0,0,0,0,0,0
"201","chr1:11664200-11664255",0,0,0,0,0,0,0,0,0,0.204545454545455,1,1,0,0,0,0
"202","chr1:11664486-11664735",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"203","chr1:116666284-116666956",1,1,1,0.609065155807365,1,1,1,1,1,1,1,1,0,1,1,0
"204","chr1:11668656-11668944",1,1,0,1,1,1,1,1,1,0.795454545454545,0,0,1,0,1,1
"205","chr1:11680353-11681438",0.91304347826087,0.918079096045198,0.923444976076555,0.893162393162393,0.942028985507246,0.925373134328358,0.851123595505618,0.916387959866221,0.897560975609756,0.819905213270142,0.759259259259259,0.91304347826087,0.805084745762712,0.877005347593583,0.874493927125506,0.8875
"206","chr1:116909916-116910252",0.115107913669065,0,0,0,0,0,0,0,0,0.140625,0,0.183098591549296,0.146341463414634,0,0,0
"207","chr1:11691413-11691650",0.0869565217391304,0.0819209039548023,0.076555023923445,0.106837606837607,0.0579710144927536,0.0746268656716418,0.098314606741573,0.0468227424749164,0.102439024390244,0.0947867298578199,0.180555555555556,0.0869565217391304,0.0974576271186441,0.0641711229946524,0.0688259109311741,0.0666666666666667
"208","chr1:11691752-11691811",0,0,0,0,0,0,0.050561797752809,0.0367892976588629,0,0.0853080568720379,0.0601851851851852,0,0.0974576271186441,0.0588235294117647,0.0566801619433198,0.0458333333333333
"209","chr1:116944679-116945092",0.884892086330935,1,1,1,1,1,0,1,1,0.859375,1,0.816901408450704,0.853658536585366,1,1,1
"210","chr1:117013406-117013792",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"211","chr1:117060326-117060374",1,0.505263157894737,0.188073394495413,0.430555555555556,0.178571428571429,0.235294117647059,0,0.0986842105263158,1,0.178082191780822,1,1,1,1,0.410714285714286,0.152542372881356
"212","chr1:117060455-117060561",0,0.494736842105263,0.155963302752294,0.569444444444444,0.196428571428571,0.270588235294118,1,0.223684210526316,0,0.26027397260274,0,0,0,0,0.589285714285714,0.220338983050847
"213","chr1:117073661-117073727",0,0,0,0,0,0.494117647058824,0,0,0,0,0,0,0,0,0,0
"214","chr1:117074870-117075859",0,0,0.655963302752294,0,0.625,0,0,0.677631578947368,0,0.561643835616438,0,0,0,0,0,0.627118644067797
"215","chr1:117120714-117121792",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"216","chr1:117210824-117210960",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"217","chr1:11736084-11736235",1,1,1,1,0.767676767676768,1,1,1,1,1,1,1,1,1,1,1
"218","chr1:117367449-117368485",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"219","chr1:11745801-11746672",0,0,0,0,0.232323232323232,0,0,0,0,0,0,0,0,0,0,0
"220","chr1:117606048-117606153",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"221","chr1:117920182-117920424",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"222","chr1:117929448-117929621",1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1
"223","chr1:117929720-117929924",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"224","chr1:11796206-11796545",0,0,0,0,0,0,0,0.545454545454545,0,0,0,0,0,0,0,0
"225","chr1:11802881-11804532",0.8125,0,0,0.75,1,1,1,0.454545454545455,1,0,0,0,1,1,1,0
"226","chr1:11805347-11806455",0.1875,1,1,0.25,0,0,0,0,0,1,0,0,0,0,0,1
"227","chr1:11806096-11806349",1,1,1,1,0.459016393442623,1,1,0,1,1,1,1,1,1,1,0.717391304347826
"228","chr1:11829196-11829322",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"229","chr1:11838335-11838442",0,0,0,0,0.540983606557377,0,0,0,0,0,0,0,0,0,0,0
"230","chr1:11843704-11844073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282608695652174
"231","chr1:119140391-119140793",1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
"232","chr1:119140555-119140654",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"233","chr1:11925205-11926428",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"234","chr1:11934694-11934855",0.375,0.363013698630137,0.366197183098592,0.288461538461538,0.340579710144928,1,0.37914691943128,0.272222222222222,0.47008547008547,1,1,1,1,1,0.216589861751152,0.413461538461538
"235","chr1:11947976-11948067",0.625,0.636986301369863,0.633802816901408,0.711538461538462,0.659420289855073,0,0.62085308056872,0.727777777777778,0.52991452991453,0,0,0,0,0,0.341013824884793,0.586538461538462
"236","chr1:119625875-119626137",0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0
"237","chr1:11963532-11963636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442396313364055,0
"238","chr1:119711737-119712160",1,0,1,0.594543147208122,0,0.614077669902913,0,0.60334788937409,0.538871139510117,1,1,1,0.540242557883131,0.537296037296037,0.571428571428571,0.565891472868217
"239","chr1:119729509-119729633",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","chr1:119737114-119737266",0,0,0,0.405456852791878,1,0.385922330097087,1,0.39665211062591,0.461128860489883,0,0,0,0.459757442116869,0.462703962703963,0.428571428571429,0.434108527131783
"241","chr1:119768741-119768905",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"242","chr1:11980181-11980484",0.293838862559242,0.263636363636364,0.306451612903226,0.279735682819383,0.327981651376147,0.246031746031746,0.264646464646465,0.246710526315789,0.292418772563177,1,1,1,0.347305389221557,0.29520295202952,0.307420494699647,0.28486646884273
"243","chr1:11981810-11982114",0.706161137440758,0.736363636363636,0.693548387096774,0.720264317180617,0.672018348623853,0.753968253968254,0.735353535353535,0.753289473684211,0.707581227436823,0,0,0,0.652694610778443,0.70479704797048,0.692579505300353,0.71513353115727
"244","chr1:120005233-120005588",0.855218855218855,0.831460674157303,0.826666666666667,0.897297297297297,0.795811518324607,0.805970149253731,0.775609756097561,0,0,0.741721854304636,0.862745098039216,0,0.758333333333333,0.823529411764706,0.870967741935484,0
"245","chr1:120029906-120029987",0.0976430976430976,0.108614232209738,0.173333333333333,0,0.204188481675393,0.194029850746269,0.165853658536585,0.653061224489796,0.51063829787234,0.158940397350993,0,0.594594594594595,0.241666666666667,0.176470588235294,0,0.540540540540541
"246","chr1:120069334-120069662",0.0471380471380471,0.0599250936329588,0,0.102702702702703,0,0,0.0585365853658537,0.346938775510204,0.48936170212766,0.0993377483443709,0.137254901960784,0.405405405405405,0,0,0.129032258064516,0.459459459459459
"247","chr1:120176307-120176520",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"248","chr1:12019466-12019552",1,0.123711340206186,0.203125,0,0.171875,0,0,0,0,0.209302325581395,0.178861788617886,0.294871794871795,0,0,0,0
"249","chr1:12021645-12021840",0,0.876288659793814,0.796875,1,0.828125,1,0.246268656716418,0.236641221374046,1,0.790697674418605,0.821138211382114,0.705128205128205,1,1,0.339622641509434,1
"250","chr1:12022095-12022442",0,0,0,0,0,0,0.753731343283582,0.763358778625954,0,0,0,0,0,0,0,0
"251","chr1:12022833-12022917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660377358490566,0
"252","chr1:120341717-120341839",1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
"253","chr1:120341717-120341871",1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
"254","chr1:120415035-120415304",0.053030303030303,0.0880503144654088,0,0.11214953271028,0.0884955752212389,0,0,0,0.0503875968992248,0.126315789473684,0.327272727272727,0.260869565217391,0.0845070422535211,0.25,0,0
"255","chr1:120419850-120420118",0,0,0.257575757575758,0.280373831775701,0,0.211538461538462,0.152838427947598,0,0.186046511627907,0,0,0,0.197183098591549,0,0.476190476190476,0.251968503937008
"256","chr1:120440742-120440814",0.207070707070707,0,0,0.242990654205607,0.212389380530973,0,0,0.310344827586207,0.104651162790698,0.305263157894737,0,0.445652173913043,0.169014084507042,0,0,0.181102362204724
"257","chr1:120442841-120443050",0,0,0,0,0,0,0,0,0,0,0,0,0.0845070422535211,0,0,0
"258","chr1:120445829-120446043",0.227272727272727,0,0.348484848484849,0.364485981308411,0.420353982300885,0.512820512820513,0.353711790393013,0.425287356321839,0.201550387596899,0.305263157894737,0,0,0.338028169014085,0,0.523809523809524,0.291338582677165
"259","chr1:120449193-120449402",0.103535353535354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","chr1:120451180-120451282",0,0.289308176100629,0,0,0,0,0,0,0,0,0.381818181818182,0,0,0,0,0
"261","chr1:120462146-120462197",0.184343434343434,0,0.166666666666667,0,0,0,0.296943231441048,0,0.387596899224806,0,0,0,0,0.75,0,0
"262","chr1:120464376-120464548",0.224747474747475,0.622641509433962,0.227272727272727,0,0.278761061946903,0.275641025641026,0.196506550218341,0.264367816091954,0.0697674418604651,0.263157894736842,0.290909090909091,0,0.126760563380282,0,0,0.275590551181102
"263","chr1:120465263-120465371",0,0,0,0,0,0,0,0,0,0,0,0.293478260869565,0,0,0,0
"264","chr1:120495030-120495146",0.115789473684211,0.0797101449275362,0,0,0,0,0.0652173913043478,0,0.157894736842105,0,0,0,0,0,0,0
"265","chr1:120503600-120503719",0,0,0,0,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0
"266","chr1:120512470-120512693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197183098591549
"267","chr1:120531878-120532089",0,0,0,0,0,0,0,0,0,0,0,0,0.242424242424242,0,0,0
"268","chr1:1205370-1205680",0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"269","chr1:120538571-120538735",0.884210526315789,0.579710144927536,0.51937984496124,0.512605042016807,1,0.761904761904762,0.53804347826087,1,0.434210526315789,1,1,0,0.5,0.692307692307692,0,0.802816901408451
"270","chr1:120545281-120545439",0,0,0,0,0,0,0.0978260869565217,0,0,0,0,0,0,0,0,0
"271","chr1:120548641-120548733",0,0,0.333333333333333,0.487394957983193,0,0,0.21195652173913,0,0.407894736842105,0,0,0,0.5,0.307692307692308,0,0
"272","chr1:120548973-120549092",0,0.340579710144928,0.147286821705426,0,0,0.238095238095238,0,0,0,0,0,0,0,0,0,0
"273","chr1:1206385-1206592",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"274","chr1:120763628-120763709",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"275","chr1:120802613-120802695",0.0217096336499322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","chr1:120805297-120805765",0,0.0692913385826772,0,0.0485074626865672,0.0735930735930736,0,0,0,0,0,0,0,0,0,0,0.0644329896907216
"277","chr1:120810347-120810558",0,0.0834645669291339,0,0.0876865671641791,0.0735930735930736,0.0763888888888889,0,0,0.0866666666666667,0,0,0,0,0,0,0.0747422680412371
"278","chr1:120822104-120822267",0,0,0,0,0,0,0,0,0,0,0,0.0778443113772455,0,0,0,0
"279","chr1:120823974-120824146",0.150610583446404,0.165354330708661,0.206611570247934,0.186567164179104,0.168831168831169,0.199074074074074,0.206703910614525,0.195402298850575,0.204444444444444,0.227146814404432,0.276595744680851,0,0.282051282051282,0.215568862275449,0.277777777777778,0.172680412371134
"280","chr1:120829764-120829815",0,0,0,0,0,0,0,0,0.0511111111111111,0,0,0,0,0,0,0
"281","chr1:120831988-120832160",0.324287652645862,0.27244094488189,0.325068870523416,0.277985074626866,0.30952380952381,0.293981481481481,0.463687150837989,0.313218390804598,0.206666666666667,0.202216066481994,0.191489361702128,0,0.0961538461538462,0.284431137724551,0.180555555555556,0.198453608247423
"282","chr1:120833603-120833775",0.401628222523745,0.313385826771654,0.388429752066116,0.337686567164179,0.374458874458874,0.368055555555556,0.329608938547486,0.425287356321839,0.371111111111111,0.506925207756233,0.418439716312057,0.922155688622755,0.538461538461538,0.5,0.454861111111111,0.365979381443299
"283","chr1:120838745-120838917",0.0800542740841248,0.0960629921259843,0.0798898071625344,0.0615671641791045,0,0.0625,0,0.0660919540229885,0.0555555555555556,0.0637119113573407,0.0602836879432624,0,0.0833333333333333,0,0.0868055555555556,0.0927835051546392
"284","chr1:120913184-120913450",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"285","chr1:121181271-121181348",0,0,0,0,0,0,0,0,0,0,0.770833333333333,0,0,0,0,0
"286","chr1:121182923-121184340",1,1,1,1,1,1,1,1,1,1,0.229166666666667,1,1,1,1,1
"287","chr1:121184975-121185124",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"288","chr1:121284803-121284995",0,0,0,0,0,0,0,0,0,0.367647058823529,0,0,0,0,0,1
"289","chr1:121374826-121374954",0,0,0,0,0,1,0,1,1,0.632352941176471,1,0,0,1,0,0
"290","chr1:12190957-12191085",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"291","chr1:12230030-12230120",1,1,0,0,0,0,1,0.209677419354839,0,1,0,0,0,0,0,1
"292","chr1:12234191-12234363",0,0,0.352941176470588,1,1,1,0,0,0,0,0,1,1,0.574468085106383,1,0
"293","chr1:12256276-12256503",0,0,0.647058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","chr1:12267845-12267920",0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531914893617,0,0
"295","chr1:12273003-12273135",0,0,0,0,0,0,0,0.790322580645161,0,0,0,0,0,0,0,0
"296","chr1:1228468-1228946",0.94176851186197,0.915505226480836,0.910360884749709,0.94640522875817,0.933136676499508,0.948251748251748,0.973655323819978,0.976454293628809,0.922699386503067,0.831099195710456,0.804709141274238,0.828947368421053,0.903682719546742,0.963687150837989,0.960382513661202,0.909765142150804
"297","chr1:1231892-1232031",0.0582314881380302,0.0844947735191638,0.089639115250291,0.0535947712418301,0.0668633235004916,0.0517482517482517,0.026344676180022,0.0235457063711911,0.0773006134969325,0.168900804289544,0.195290858725762,0.171052631578947,0.0963172804532578,0.0363128491620112,0.0396174863387978,0.0902348578491965
"298","chr1:12579768-12580666",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"299","chr1:12617154-12618210",0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0
"300","chr1:1267733-1267992",0,0,0,0.762931034482759,0.741293532338308,0.75,0.773399014778325,0.852380952380952,0.775956284153005,0.778443113772455,0.776223776223776,0.772486772486772,0.801169590643275,0.759259259259259,0.769230769230769,0.7421875
"301","chr1:1271510-1271637",0.181818181818182,0.162790697674419,0,0.0474137931034483,0.0597014925373134,0,0,0,0,0,0,0,0,0,0,0
"302","chr1:1272853-1273864",0.818181818181818,0.837209302325581,1,0.189655172413793,0.199004975124378,0.25,0.226600985221675,0.147619047619048,0.224043715846995,0.221556886227545,0.223776223776224,0.227513227513228,0.198830409356725,0.240740740740741,0.230769230769231,0.2578125
"303","chr1:1275223-1275299",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"304","chr1:1280436-1281610",0.538461538461538,0.518518518518518,1,1,0.5,0,1,0,0,0.255813953488372,0.451612903225806,0,0.322033898305085,0,0,1
"305","chr1:1286768-1286975",0,0,0,0,0,0,0,0,0,0.325581395348837,0,0,0.23728813559322,0,0,0
"306","chr1:1287939-1288037",0.461538461538462,0.481481481481481,0,0,0,0,0,0,1,0.418604651162791,0.548387096774194,1,0.186440677966102,1,0,0
"307","chr1:1290477-1290555",0,0,0,0,0.5,0,0,0,0,0,0,0,0.254237288135593,0,0,0
"308","chr1:1296110-1296170",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"309","chr1:1296211-1296280",0.407594936708861,0.377643504531722,0.351351351351351,0.407114624505929,0.412213740458015,0.423423423423423,0.453900709219858,0,0.502762430939227,0,0,0,0.297520661157025,0.357142857142857,0.402061855670103,0.28
"310","chr1:1302922-1302975",0,0,0,0,0,0,0,0.324074074074074,0,0,0,0,0,0,0,0
"311","chr1:1303162-1305929",0.508860759493671,0.525679758308157,0.591216216216216,0.509881422924901,0.587786259541985,0.495495495495495,0.546099290780142,0.564814814814815,0.497237569060773,0.877358490566038,1,0,0.702479338842975,0.544642857142857,0.597938144329897,0.606666666666667
"312","chr1:1307769-1307930",0.0835443037974684,0.0966767371601208,0.0574324324324324,0.08300395256917,0,0.0810810810810811,0,0.111111111111111,0,0.122641509433962,0,1,0,0.0982142857142857,0,0.113333333333333
"313","chr1:1308597-1308720",0,0,0,0,0,0,0,0,0,0,0.151162790697674,0,0,0,0,0
"314","chr1:1309086-1310032",1,1,0,1,1,0,1,1,1,1,0.848837209302326,1,1,1,1,1
"315","chr1:1318679-1321096",0,0,0,0,0.807511737089202,0,0,0.825327510917031,0,0,0,0,0,0,0,0
"316","chr1:1324581-1324687",1,1,1,1,0.192488262910798,1,1,0.174672489082969,1,1,1,1,1,1,1,1
"317","chr1:1324756-1325102",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"318","chr1:1338269-1338436",0,0,0,0,0.436681222707424,0,0,0.454545454545455,0,0,0,0,0,0,0,0
"319","chr1:1338522-1338653",0,0.22397476340694,0.257352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0.262295081967213
"320","chr1:1340410-1340503",0.587458745874587,0.457413249211356,0.352941176470588,0.616666666666667,0.353711790393013,0.488888888888889,0.661538461538462,0.337662337662338,0.459119496855346,0.5,0.554054054054054,0,0,0.405660377358491,0.59375,0.437158469945355
"321","chr1:1341667-1342156",0,0,0.117647058823529,0,0,0.161111111111111,0,0,0,0,0,0,0,0,0,0
"322","chr1:1348896-1349418",0.412541254125413,0.318611987381703,0.272058823529412,0.383333333333333,0.209606986899563,0.35,0.338461538461538,0.207792207792208,0.540880503144654,0.5,0.445945945945946,1,1,0.594339622641509,0.40625,0.300546448087432
"323","chr1:1374000-1375207",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"324","chr1:13749361-13749487",1,1,1,1,1,0.770833333333333,0,0,0,1,0.36144578313253,1,0.366412213740458,1,1,1
"325","chr1:13773078-13773671",0,0,0,0,0,0,0,0,0,0,0.63855421686747,0,0.633587786259542,0,0,0
"326","chr1:13816427-13816570",0,0,0,0,0,0.229166666666667,0,0,0,0,0,0,0,0,0,0
"327","chr1:13892792-13893756",0.112554112554113,0,0,0.0935251798561151,0.102739726027397,0,0.0717948717948718,0,0,0,0,0,0,0,0,0.111111111111111
"328","chr1:1398597-1398956",0.598814229249012,0.592,0.564748201438849,0.605442176870748,0.58,0.57563025210084,0.608695652173913,0.577181208053691,0.555555555555556,0.483870967741935,0.440758293838863,0.602941176470588,0.584,0.589189189189189,0.639423076923077,0.610655737704918
"329","chr1:1398988-1399335",0.401185770750988,0.408,0.435251798561151,0.394557823129252,0.42,0.42436974789916,0.391304347826087,0.422818791946309,0.444444444444444,0.516129032258065,0.559241706161137,0.397058823529412,0.416,0.410810810810811,0.360576923076923,0.389344262295082
"330","chr1:1399515-1402046",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"331","chr1:1407131-1407293",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"332","chr1:143420073-143420207",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","chr1:1436807-1437484",1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
"334","chr1:143970990-143971986",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"335","chr1:143972669-143972766",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"336","chr1:144067001-144067102",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"337","chr1:144423870-144423975",0.441717791411043,0,0,0,0.279329608938547,0.6,0.611111111111111,0,0.402061855670103,0.355263157894737,0,0,0.321428571428571,0.560606060606061,0.574468085106383,0
"338","chr1:144424690-144424862",0.171779141104294,0.62,0.26865671641791,0.676470588235294,0.122905027932961,0.1875,0,0.229166666666667,0.11340206185567,0,0.168421052631579,0,0,0,0,0.132231404958678
"339","chr1:144428606-144428657",0,0,0,0,0,0,0,0,0,0,0.189473684210526,0.346938775510204,0.285714285714286,0,0,0.165289256198347
"340","chr1:144435781-144435853",0,0,0,0,0,0,0,0,0,0,0.463157894736842,0,0,0,0,0.297520661157025
"341","chr1:144440141-144440295",0,0,0,0,0.452513966480447,0,0,0,0,0,0,0,0,0,0,0
"342","chr1:144460843-144460961",0.319018404907975,0,0.537313432835821,0,0.145251396648045,0,0.388888888888889,0.770833333333333,0.288659793814433,0.447368421052632,0,0.653061224489796,0.392857142857143,0.439393939393939,0.425531914893617,0.256198347107438
"343","chr1:144461381-144461676",0.0674846625766871,0.38,0.194029850746269,0.323529411764706,0,0.2125,0,0,0.195876288659794,0.197368421052632,0.178947368421053,0,0,0,0,0.148760330578512
"344","chr1:144720556-144720690",0,0.451612903225806,1,0,0,0.458333333333333,0,0,1,0,0,0,0,0,0,0
"345","chr1:144721061-144721138",1,0.548387096774194,0,1,1,0.541666666666667,1,0,0,0,0,1,1,0,0,0
"346","chr1:144905859-144906074",0,0,0,0,0,0,0,0,0,0,0,0.571428571428571,0,0,0,0
"347","chr1:1449689-1450758",0,0.173333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","chr1:144995008-144995200",0,0,0,0,0,0,0,0,0,0,1,0.428571428571429,0,1,0,0
"349","chr1:145095974-145096999",1,1,0,1,0.436363636363636,1,0.434210526315789,0.425925925925926,1,0,0,0,1,0,0,0.342857142857143
"350","chr1:145098988-145099065",0,0,1,0,0.563636363636364,0,0.565789473684211,0.574074074074074,0,0,0,0,0,0,0,0.657142857142857
