ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
197	"ENSG00000165591.7"	"FAAH2"	chrX	+	57331597	57331807	57341270	57341390	57310592	57310729	57378650	57378786	197	82,64	84,47	91,59,40	52,67,29	298	269	0.575093818396	1.0	0.468,0.551	0.612,0.443,0.555	-0.027
198	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55908628	55908800	56002824	56002983	55908441	55908517	56014844	56015193	198	5,4	2,4	1,2,3	0,2,0	298	298	0.00488330861732	0.10166857038961523	0.714,0.5	1.0,0.5,1.0	-0.226
201	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55985998	55986224	56002824	56002983	55962342	55962574	56014844	56015173	201	4,0	2,4	1,0,0	0,2,0	298	298	1	1.0	0.667,0.0	1.0,0.0,NA	-0.166
202	"ENSG00000227486.5"	"ENSG00000227486"	chrX	+	55989687	55989849	56002824	56002983	55985998	55986224	56014844	56014961	202	0,1	2,4	0,0,0	0,2,0	298	298	1	1.0	0.0,0.2	NA,0.0,NA	0.1
222	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543840	53543968	53545028	53545161	53542442	53542539	53546435	53546592	222	353,249	349,278	303,238,213	385,268,249	282	277	0.278935348638	0.8232754923207708	0.498,0.468	0.436,0.466,0.457	0.03
223	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543885	53543968	53544559	53544762	53542442	53542539	53545028	53545161	223	501,329	159,99	423,360,253	178,101,99	298	232	0.258654275457	0.8016846430855962	0.71,0.721	0.649,0.735,0.666	0.032
224	"ENSG00000086758.17"	"HUWE1"	chrX	-	53543885	53543968	53545028	53545161	53542442	53542539	53546435	53546592	224	353,249	147,97	303,238,213	174,101,96	282	232	0.172273440789	0.673986512268829	0.664,0.679	0.589,0.66,0.646	0.04
225	"ENSG00000086758.17"	"HUWE1"	chrX	-	53544559	53544762	53545028	53545161	53543885	53543968	53546435	53546592	225	367,251	573,388	309,238,216	617,440,345	282	298	0.171153819643	0.6727032379852409	0.404,0.406	0.346,0.364,0.398	0.036
226	"ENSG00000086758.17"	"HUWE1"	chrX	-	53562830	53562929	53563745	53563821	53562110	53562244	53564573	53564722	226	309,236	449,312	367,272,194	527,429,273	225	248	0.617420846675	1.0	0.431,0.455	0.434,0.411,0.439	0.015
227	"ENSG00000086758.17"	"HUWE1"	chrX	-	53563745	53563821	53564573	53564722	53562830	53562929	53565066	53565239	227	665,396	294,211	647,453,354	294,274,150	298	225	0.877386061838	1.0	0.631,0.586	0.624,0.555,0.641	0.002
228	"ENSG00000086758.17"	"HUWE1"	chrX	-	53614533	53614745	53615743	53615835	53608851	53608909	53616969	53617147	228	345,187	419,245	333,227,174	399,296,224	241	298	0.989854351445	1.0	0.504,0.486	0.508,0.487,0.49	0.0
229	"ENSG00000086758.17"	"HUWE1"	chrX	-	53634235	53634298	53645310	53645463	53632486	53632564	53647367	53647574	229	393,239	145,99	433,331,216	129,123,50	298	212	0.0829582652716	0.4944153761856539	0.658,0.632	0.705,0.657,0.754	-0.06
230	"ENSG00000086758.17"	"HUWE1"	chrX	-	53645310	53645463	53647367	53647574	53634235	53634298	53648211	53648310	230	430,312	543,338	434,378,203	508,367,204	298	298	0.328597157692	0.8783993912308005	0.442,0.48	0.461,0.507,0.499	-0.028
231	"ENSG00000086758.17"	"HUWE1"	chrX	-	53645310	53645463	53654062	53654131	53634235	53634298	53680048	53680186	231	211,128	544,337	217,178,93	508,367,204	218	298	0.182733941015	0.6893314907898402	0.346,0.342	0.369,0.399,0.384	-0.04
232	"ENSG00000126012.14"	"KDM5C"	chrX	-	53218275	53218398	53220838	53220916	53217795	53217966	53224739	53225422	232	121,100	346,276	209,144,130	516,390,284	227	272	0.298091658368	0.8431063888362537	0.295,0.303	0.327,0.307,0.354	-0.03
249	"ENSG00000171365.17"	"CLCN5"	chrX	+	50050282	50050413	50054439	50054633	50042337	50042462	50069878	50070030	249	2,0	7,2	1,0,1	0,3,1	280	298	0.725745841202	1.0	0.233,0.0	1.0,0.0,0.516	-0.389
250	"ENSG00000147144.13"	"CCDC120"	chrX	+	49064369	49064664	49065035	49065098	49063860	49064001	49065453	49065628	250	0,0	16,11	4,2,3	15,20,22	298	212	0.0025410183523	0.06623698739293306	0.0,0.0	0.159,0.066,0.088	-0.104
251	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48978304	48978435	48981214	48981314	48976240	48976363	48981415	48981472	251	203,116	383,255	271,217,174	432,368,293	249	280	0.111199786014	0.5622472989984058	0.373,0.338	0.414,0.399,0.4	-0.049
252	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48978633	48978729	48980757	48980855	48978304	48978435	48981214	48981314	252	0,0	21,4	0,4,0	8,6,6	247	245	0.294332043363	0.8395104682382701	0.0,0.0	0.0,0.398,0.0	-0.133
253	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48978633	48978729	48980757	48980876	48978304	48978435	48981214	48981314	253	0,0	21,4	0,2,0	8,6,6	268	245	1	1.0	0.0,0.0	0.0,0.234,0.0	-0.078
254	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48981214	48981314	48981415	48981472	48978304	48978435	48981595	48981691	254	92,48	250,175	146,106,110	273,269,163	206	249	0.0046825037171	0.09895222617487916	0.308,0.249	0.393,0.323,0.449	-0.11
255	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48989834	48989866	48989971	48990003	48989610	48989710	48990684	48990732	255	20,21	72,43	26,37,27	80,63,36	181	181	0.20945145092	0.7325281639883268	0.217,0.328	0.245,0.37,0.429	-0.076
256	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48990684	48990732	48990925	48991110	48989971	48990003	48993427	48993578	256	154,79	82,67	241,203,181	119,102,67	298	197	0.0562540916527	0.4123142741613221	0.554,0.438	0.572,0.568,0.641	-0.098
257	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48990925	48991102	48993427	48993578	48990684	48990732	48997249	48997357	257	245,201	177,125	285,222,197	192,194,139	298	298	0.437254816034	0.9720001478574116	0.581,0.617	0.597,0.534,0.586	0.027
258	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48990925	48991110	48993427	48993578	48990684	48990732	48997249	48997357	258	245,201	180,127	285,222,197	196,208,146	298	298	0.314522027951	0.863467195381104	0.576,0.613	0.593,0.516,0.574	0.034
259	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48993427	48993578	48997249	48997357	48990925	48991110	48998153	48998180	259	217,128	154,79	260,229,168	242,204,183	257	298	0.00814081280182	0.13847726088852969	0.62,0.653	0.555,0.566,0.516	0.091
260	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48993427	48993578	48999237	48999299	48990925	48991110	48999437	48999504	260	67,50	154,79	70,65,51	240,205,181	211	298	0.00305886973915	0.07508947107456342	0.381,0.472	0.292,0.309,0.285	0.131
261	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48997357	48998153	48998180	48993427	48993578	48999237	48999299	261	58,25	179,162	57,43,27	223,178,160	176	257	0.863512837589	1.0	0.321,0.184	0.272,0.261,0.198	0.009
262	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	48997249	48997357	48999237	48999299	48993427	48993578	48999437	48999504	262	67,50	169,149	72,71,53	203,162,147	211	257	0.7938195004	1.0	0.326,0.29	0.302,0.348,0.305	-0.01
263	"ENSG00000068400.14"	"GRIPAP1"	chrX	-	49000565	49000665	49000860	49000959	48999437	48999504	49001998	49002264	263	8,10	3,4	9,7,9	8,8,5	248	249	0.111159751013	0.5622233580133538	0.728,0.715	0.53,0.468,0.644	0.174
264	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481631	48481715	48482402	48482506	48481425	48481528	48482596	48482794	264	209,178	261,139	281,248,201	338,288,183	233	253	0.581967561254	1.0	0.465,0.582	0.474,0.483,0.544	0.023
265	"ENSG00000130985.17"	"UBA1"	chrX	+	47203540	47203696	47206077	47206113	47203133	47203214	47206247	47206664	265	955,723	613,534	1217,1256,1011	1038,877,562	298	185	0.937437650057	1.0	0.492,0.457	0.421,0.471,0.528	0.001
266	"ENSG00000130985.17"	"UBA1"	chrX	+	47211035	47211225	47212423	47212512	47210841	47210916	47212770	47212863	266	2166,1433	1138,885	2998,2422,1875	1595,1393,940	298	238	0.544747723554	1.0	0.603,0.564	0.6,0.581,0.614	-0.015
267	"ENSG00000102221.14"	"JADE3"	chrX	+	47027891	47028103	47033620	47033788	47024723	47024914	47038948	47039065	267	295,184	159,139	272,260,175	196,129,126	298	298	0.962282686141	1.0	0.65,0.57	0.581,0.668,0.581	0.0
269	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342736	41342836	41344029	41344128	269	1565,1038	949,700	1853,1519,986	1061,967,648	285	235	0.770811512208	1.0	0.576,0.55	0.59,0.564,0.556	-0.007
270	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41344029	41344128	41343215	41343351	41344238	41344399	270	444,349	1451,946	527,435,342	1650,1521,932	235	248	0.700153675522	1.0	0.244,0.28	0.252,0.232,0.279	0.008
271	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41357832	41358000	271	739,406	3,3	912,707,538	0,0,2	289	298	1	1.0	0.996,0.993	1.0,1.0,0.996	-0.004
272	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41364273	41364472	272	739,406	3,3	912,707,538	0,0,2	289	298	1	1.0	0.996,0.993	1.0,1.0,0.996	-0.004
275	"ENSG00000124486.15"	"USP9X"	chrX	+	41136803	41137022	41140655	41140771	41134724	41134837	41140965	41141217	275	148,86	166,120	142,118,92	184,123,86	298	265	0.449351841491	0.9805909411995196	0.442,0.389	0.407,0.46,0.488	-0.036
276	"ENSG00000124486.15"	"USP9X"	chrX	+	41150920	41151057	41152932	41153081	41148368	41148575	41162789	41162877	276	184,133	261,151	166,184,121	243,162,129	286	298	0.364884615955	0.9122389860413144	0.423,0.479	0.416,0.542,0.494	-0.033
277	"ENSG00000124486.15"	"USP9X"	chrX	+	41150920	41151057	41152947	41153081	41148368	41148575	41162789	41162877	277	184,133	228,125	166,184,121	202,132,111	286	283	0.317346266383	0.865996047731305	0.444,0.513	0.448,0.58,0.519	-0.037
278	"ENSG00000124486.15"	"USP9X"	chrX	+	41152932	41153081	41162789	41162877	41150920	41151057	41165871	41166214	278	99,81	159,108	92,76,45	171,132,83	298	237	0.192723526557	0.7073013656002315	0.331,0.374	0.3,0.314,0.301	0.048
279	"ENSG00000124486.15"	"USP9X"	chrX	+	41152947	41153081	41162789	41162877	41150920	41151057	41165871	41166214	279	141,109	159,108	151,113,58	171,132,83	283	237	0.382506217812	0.9250352282314449	0.426,0.458	0.425,0.418,0.369	0.038
280	"ENSG00000124486.15"	"USP9X"	chrX	+	41219101	41219231	41223216	41223327	41218371	41218597	41224741	41224962	280	190,116	1,3	197,158,97	7,0,1	279	260	0.607193576807	1.0	0.994,0.973	0.963,1.0,0.989	-0.0
281	"ENSG00000124486.15"	"USP9X"	chrX	+	41219101	41219231	41223216	41223402	41218371	41218597	41224741	41224962	281	190,116	409,249	197,158,97	413,261,190	279	298	0.338953649242	0.8888845159034516	0.332,0.332	0.338,0.393,0.353	-0.029
283	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287860	38288041	38276586	38276772	38290958	38291024	283	33,29	28,27	33,42,27	45,39,20	298	298	0.626113461826	1.0	0.541,0.518	0.423,0.519,0.574	0.024
284	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287864	38288041	38276586	38276772	38290958	38291024	284	32,29	28,27	33,41,27	45,39,20	298	298	0.645134726988	1.0	0.533,0.518	0.423,0.512,0.574	0.023
285	"ENSG00000156313.15"	"RPGR"	chrX	-	38322852	38322945	38323398	38323524	38321026	38321089	38327339	38327515	285	10,5	31,30	5,9,10	35,60,22	275	242	0.739902445361	1.0	0.221,0.128	0.112,0.117,0.286	0.003
286	"ENSG00000147041.12"	"SYTL5"	chrX	+	38033533	38034008	38054212	38054422	38006552	38006668	38072046	38072162	286	9,4	86,45	10,11,2	49,47,38	298	298	0.170570447003	0.6719454636202773	0.095,0.082	0.169,0.19,0.05	-0.048
288	"ENSG00000198814.14"	"GK"	chrX	+	30724100	30724181	30727465	30727552	30720851	30720995	30728731	30730608	288	48,29	6,3	49,64,53	11,19,8	230	236	0.0520913719685	0.3920149744205271	0.891,0.908	0.82,0.776,0.872	0.077
289	"ENSG00000101868.13"	"POLA1"	chrX	+	24888005	24888122	24930452	24930549	24843545	24843677	24995804	24996954	289	280,213	191,132	415,349,192	292,244,176	266	246	0.243992611483	0.7814685521481194	0.576,0.599	0.568,0.569,0.502	0.041
290	"ENSG00000184831.14"	"APOO"	chrX	-	23840312	23840377	23856301	23856382	23833352	23833612	23858641	23858733	290	246,168	151,76	267,234,161	182,124,89	230	214	0.517952879963	1.0	0.603,0.673	0.577,0.637,0.627	0.024
291	"ENSG00000184831.14"	"APOO"	chrX	-	23858641	23858733	23868592	23868688	23856301	23856382	23874402	23874457	291	185,112	138,80	246,154,147	161,136,92	245	241	0.860595124868	1.0	0.569,0.579	0.6,0.527,0.611	-0.005
292	"ENSG00000184831.14"	"APOO"	chrX	-	23858641	23858733	23868592	23868688	23856301	23856382	23878914	23879007	292	5,5	140,77	6,5,1	147,132,92	245	241	0.410751968567	0.9517088454126578	0.034,0.06	0.039,0.036,0.011	0.018
293	"ENSG00000184831.14"	"APOO"	chrX	-	23868592	23868688	23874402	23874457	23858641	23858733	23878914	23879034	293	136,101	309,232	185,166,130	391,306,216	204	245	0.141681138614	0.6250846245720714	0.346,0.343	0.362,0.394,0.42	-0.047
295	"ENSG00000012174.12"	"MBTPS2"	chrX	+	21869497	21869678	21878041	21878136	21868466	21868585	21878496	21878692	295	259,181	119,81	307,232,161	114,112,61	298	244	0.477636090746	0.9976088647806405	0.641,0.647	0.688,0.629,0.684	-0.023
297	"ENSG00000044446.12"	"PHKA2"	chrX	-	18918680	18918854	18920031	18920201	18910871	18910960	18924055	18924134	297	167,115	153,131	256,206,98	239,193,139	298	298	0.80074115698	1.0	0.522,0.467	0.517,0.516,0.414	0.012
298	"ENSG00000044446.12"	"PHKA2"	chrX	-	18929227	18929306	18931640	18931748	18926452	18926587	18936054	18936150	298	66,48	54,58	114,99,65	90,88,50	257	228	0.350905981654	0.9017230670866825	0.52,0.423	0.529,0.5,0.536	-0.05
299	"ENSG00000044446.12"	"PHKA2"	chrX	-	18943709	18943808	18945077	18945158	18941528	18941675	18948743	18948826	299	94,49	86,88	115,113,64	152,146,114	230	248	0.615041656583	1.0	0.541,0.375	0.449,0.455,0.377	0.031
300	"ENSG00000102098.19"	"SCML2"	chrX	-	18247768	18247882	18256847	18257030	18246576	18246828	18258043	18258247	300	68,44	41,36	125,92,64	71,44,35	298	263	0.208637891948	0.7312886674858706	0.594,0.519	0.608,0.649,0.617	-0.068
302	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16852748	16852875	302	2554,2089	118,72	3434,2810,1798	131,130,73	227	284	0.857780140292	1.0	0.964,0.973	0.97,0.964,0.969	0.001
303	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852748	16852875	16852045	16852122	16853681	16853842	303	2241,1776	69,45	2898,2311,1554	85,73,51	276	284	0.535939895641	1.0	0.971,0.976	0.972,0.97,0.969	0.003
304	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16857593	16857709	304	978,810	69,45	1225,998,666	85,73,50	227	284	0.392823206362	0.9349215791583345	0.947,0.957	0.947,0.945,0.943	0.007
305	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16853681	16853842	16852045	16852122	16857593	16857709	305	2732,1964	69,45	2934,2613,1768	85,73,50	298	284	0.287423870491	0.8320247156143505	0.974,0.977	0.97,0.972,0.971	0.005
306	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852550	16852628	16853681	16853842	16852045	16852122	16857593	16857602	306	2732,1964	978,810	2934,2613,1768	1225,998,666	298	227	0.831029894723	1.0	0.68,0.649	0.646,0.666,0.669	0.004
307	"ENSG00000102054.18"	"RBBP7"	chrX	-	16858675	16858849	16862954	16863100	16857593	16857709	16869075	16869220	307	2158,1566	3115,2088	2647,2259,1539	3545,3168,2014	295	298	0.773118274684	1.0	0.412,0.431	0.43,0.419,0.436	-0.007
308	"ENSG00000102054.18"	"RBBP7"	chrX	-	16862954	16863100	16869075	16869220	16858675	16858849	16870037	16870362	308	542,323	2781,2147	684,651,484	3568,3078,2097	294	295	0.0513367259072	0.3899947588993273	0.164,0.131	0.161,0.175,0.188	-0.027
309	"ENSG00000169895.6"	"SYAP1"	chrX	+	16735226	16735345	16741715	16741789	16719611	16719899	16743700	16743840	309	355,274	381,288	424,407,232	434,323,227	268	223	0.233310089083	0.7666453040695154	0.437,0.442	0.448,0.512,0.46	-0.034
310	"ENSG00000169895.6"	"SYAP1"	chrX	+	16736165	16736232	16741715	16741789	16735226	16735345	16743700	16743840	310	312,246	382,291	359,310,197	434,322,227	216	223	0.600028949672	1.0	0.457,0.466	0.461,0.498,0.473	-0.016
311	"ENSG00000169895.6"	"SYAP1"	chrX	+	16754944	16755093	16756662	16756721	16743700	16743840	16757161	16757309	311	891,732	564,366	1112,764,639	575,474,310	298	208	0.655217156649	1.0	0.524,0.583	0.574,0.529,0.59	-0.011
312	"ENSG00000169895.6"	"SYAP1"	chrX	+	16756662	16756721	16757161	16757309	16754944	16755093	16760231	16765340	312	410,317	849,653	439,335,244	1021,840,556	208	297	0.205692836623	0.7276920943790585	0.408,0.409	0.38,0.363,0.385	0.032
313	"ENSG00000182287.15"	"AP1S2"	chrX	-	15831451	15831568	15840496	15840591	15828191	15828200	15845378	15845516	313	0,0	71,57	0,1,0	139,113,67	244	266	1	1.0	0.0,0.0	0.0,0.01,0.0	-0.003
314	"ENSG00000087842.11"	"PIR"	chrX	-	15407505	15407550	15425905	15425990	15397448	15397531	15455847	15456054	314	231,163	125,97	136,99,61	51,49,35	234	194	0.221573353171	0.7502123290719637	0.605,0.582	0.689,0.626,0.591	-0.042
315	"ENSG00000130150.12"	"MOSPD2"	chrX	+	14892722	14892878	14902965	14903004	14873688	14873758	14908859	14908984	315	62,37	28,16	49,66,39	32,31,24	298	188	0.309225589181	0.8567595675213548	0.583,0.593	0.491,0.573,0.506	0.065
318	"ENSG00000046651.16"	"OFD1"	chrX	+	13739001	13739032	13744414	13744519	13738845	13738914	13746318	13746455	318	16,17	137,87	26,18,12	130,134,71	180	254	0.635824873541	1.0	0.141,0.216	0.22,0.159,0.193	-0.012
319	"ENSG00000046651.16"	"OFD1"	chrX	+	13751248	13751368	13753367	13753441	13749426	13749533	13756577	13756767	319	104,77	38,44	142,105,71	49,54,20	269	223	0.433948282588	0.969808912810781	0.694,0.592	0.706,0.617,0.746	-0.047
320	"ENSG00000046651.16"	"OFD1"	chrX	+	13763744	13763855	13767126	13767284	13762343	13762444	13768053	13768224	320	98,109	146,148	133,132,85	247,214,136	260	298	0.219972054368	0.7480469053809629	0.435,0.458	0.382,0.414,0.417	0.042
321	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154414100	154414190	154419542	154419623	154413481	154413567	154419704	154419746	321	24,13	76,61	21,16,23	75,84,46	239	230	0.697628479655	1.0	0.233,0.17	0.212,0.155,0.325	-0.029
322	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154414100	154414190	154419545	154419623	154413481	154413567	154419704	154419746	322	24,13	33,26	21,16,23	29,28,24	239	227	0.559970551084	1.0	0.409,0.322	0.408,0.352,0.476	-0.046
323	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154414100	154414190	154419542	154419623	154413481	154413567	154420031	154420094	323	24,13	48,35	21,16,23	43,57,25	239	230	0.70852300163	1.0	0.325,0.263	0.32,0.213,0.47	-0.04
324	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154414100	154414190	154419542	154419746	154413481	154413567	154420031	154420094	324	24,13	71,51	21,16,23	59,65,40	239	298	0.46435054503	0.9915605462627515	0.297,0.241	0.307,0.235,0.418	-0.051
325	"ENSG00000102125.17"	"TAFAZZIN"	chrX	+	154419542	154419623	154419704	154419746	154414100	154414190	154420031	154420094	325	29,24	27,19	35,22,24	17,10,15	230	191	0.0694731118147	0.45531265605807114	0.471,0.512	0.631,0.646,0.571	-0.124
326	"ENSG00000101825.8"	"MXRA5"	chrX	-	3317102	3318003	3320007	3324975	3308564	3311624	3330017	3330408	326	179,92	107,85	123,97,62	81,91,53	298	298	0.621256270998	1.0	0.626,0.52	0.603,0.516,0.539	0.02
328	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769454	50769552	50775771	50775851	50769040	50769124	50776669	50776749	328	31,31	11,7	89,65,39	12,9,11	229	247	0.141581800347	0.6249926092368816	0.752,0.827	0.889,0.886,0.793	-0.067
332	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783979	50784021	50784330	50784424	50783765	50783864	50785172	50785293	332	8,8	6,1	13,12,7	1,1,0	191	243	0.000506888911056	0.0221791749626069	0.629,0.911	0.943,0.939,1.0	-0.191
333	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783979	50784021	50784624	50784686	50783774	50783864	50785172	50785293	333	8,8	1,0	13,12,7	3,1,2	191	211	0.022788048664	0.25204531324411666	0.898,1.0	0.827,0.93,0.795	0.098
334	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50783979	50784072	50784330	50784424	50783765	50783864	50785172	50785293	334	2,5	6,1	10,3,2	1,1,0	242	243	0.000688597997707	0.027281841565869127	0.251,0.834	0.909,0.751,1.0	-0.344
336	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50784330	50784424	50784930	50784977	50783874	50784021	50785172	50785293	336	4,1	0,0	1,1,0	0,0,1	243	196	1	1.0	1.0,1.0	1.0,1.0,0.0	0.333
337	"ENSG00000291064.2"	"ENSG00000291064"	chr22	+	50784330	50784424	50784624	50784686	50783874	50784072	50785172	50785293	337	4,1	1,0	1,1,0	2,1,2	243	211	2.29303219978e-06	0.00047430030968696177	0.776,1.0	0.303,0.465,0.0	0.632
338	"ENSG00000205560.14"	"CPT1B"	chr22	-	50576535	50576637	50576856	50577034	50576197	50576335	50577323	50577463	338	69,66	131,108	180,96,111	277,235,180	298	251	0.905432655437	1.0	0.307,0.34	0.354,0.256,0.342	0.006
339	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135	339	26,21	3,4	46,31,20	16,8,1	275	298	0.232164624575	0.765407985014702	0.904,0.851	0.757,0.808,0.956	0.037
340	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50393892	50394135	50406688	50406875	50372019	50372150	50414551	50414689	340	109,78	152,95	96,71,53	157,106,109	298	298	0.105954929224	0.5524441368998423	0.418,0.451	0.379,0.401,0.327	0.066
341	"ENSG00000188130.14"	"MAPK12"	chr22	-	50248365	50248472	50249102	50249454	50248224	50248292	50249634	50249703	341	40,44	14,6	78,120,77	37,33,32	298	256	0.121665841688	0.5859606472829683	0.711,0.863	0.644,0.758,0.674	0.095
342	"ENSG00000188130.14"	"MAPK12"	chr22	-	50248661	50248751	50248830	50248890	50248365	50248472	50249102	50249454	342	26,11	6,1	24,44,18	9,9,16	209	239	0.0630945063925	0.43521273421972606	0.832,0.926	0.753,0.848,0.563	0.158
343	"ENSG00000188130.14"	"MAPK12"	chr22	-	50248661	50248751	50249102	50249454	50248365	50248472	50249634	50249703	343	41,44	6,1	79,123,77	9,10,14	298	239	0.236587593956	0.7714049931947439	0.846,0.972	0.876,0.908,0.815	0.043
344	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256787	50256964	50257081	50257193	50256598	50256646	50258242	50258301	344	38,23	14,5	46,27,43	13,17,8	261	298	0.801280121843	1.0	0.756,0.84	0.802,0.645,0.86	0.029
345	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256934	50256964	50257081	50257193	50256598	50256646	50258242	50258301	345	38,23	17,13	46,27,43	22,12,7	261	179	0.288674179154	0.8332210314218482	0.605,0.548	0.589,0.607,0.808	-0.092
346	"ENSG00000100429.18"	"HDAC10"	chr22	-	50248365	50248472	50248661	50248751	50248224	50248292	50248830	50248890	346	15,6	14,6	30,20,14	39,31,32	239	256	0.1520664051	0.6436252017081318	0.534,0.517	0.452,0.409,0.319	0.132
